date,price
2013-08-15,86.300003
2013-08-16,86.150002
2013-08-19,85.900002
2013-08-20,84.650002
2013-08-21,83.550003
2013-08-22,83.550003
2013-08-23,83.699997
2013-08-26,84.099998
2013-08-27,83.099998
2013-08-28,82
2013-08-29,82.5
2013-08-30,82
2013-09-02,83.099998
2013-09-03,83.849998
2013-09-04,83.75
2013-09-05,85.449997
2013-09-06,86.349998
2013-09-09,85.650002
2013-09-10,85.900002
2013-09-11,85.550003
2013-09-12,85.699997
2013-09-13,85.949997
2013-09-16,87.099998
2013-09-17,86.199997
2013-09-18,86.199997
2013-09-19,87.949997
2013-09-23,86.300003
2013-09-24,85.75
2013-09-25,85.150002
2013-09-26,85.199997
2013-09-27,85.349998
2013-09-30,84.349998
2013-10-02,84.150002
2013-10-03,84.349998
2013-10-04,84.349998
2013-10-07,83.75
2013-10-08,83.800003
2013-10-09,83.300003
2013-10-10,83.449997
2013-10-11,84.5
2013-10-15,85.150002
2013-10-16,84.900002
2013-10-17,84.050003
2013-10-18,84.849998
2013-10-21,85.050003
2013-10-22,85.5
2013-10-23,84.599998
2013-10-24,84.800003
2013-10-25,84.949997
2013-10-28,85.150002
2013-10-29,85.25
2013-10-30,86
2013-10-31,85.449997
2013-11-01,85.400002
2013-11-04,85.099998
2013-11-05,86.349998
2013-11-06,86.599998
2013-11-07,85.849998
2013-11-08,85.400002
2013-11-11,86.75
2013-11-12,86
2013-11-13,84.800003
2013-11-14,85.099998
2013-11-15,85.599998
2013-11-18,86.25
2013-11-19,86.5
2013-11-20,86.699997
2013-11-21,86.449997
2013-11-22,86.599998
2013-11-25,86.5
2013-11-26,86.699997
2013-11-27,87
2013-11-28,86.650002
2013-11-29,86.599998
2013-12-02,87.050003
2013-12-03,86.449997
2013-12-04,85.400002
2013-12-05,84.199997
2013-12-06,84.199997
2013-12-09,84.199997
2013-12-10,83.900002
2013-12-11,82.800003
2013-12-12,82.550003
2013-12-13,82.599998
2013-12-16,81.800003
2013-12-17,82.050003
2013-12-18,82.199997
2013-12-19,82.050003
2013-12-20,82
2013-12-23,82.550003
2013-12-24,83.5
2013-12-27,83.900002
2013-12-30,84.150002
2013-12-31,84.150002
2014-01-02,84.599998
2014-01-03,82.949997
2014-01-06,83.150002
2014-01-07,83.900002
2014-01-08,85.400002
2014-01-09,85.25
2014-01-10,85.400002
2014-01-13,86
2014-01-14,85.199997
2014-01-15,85.650002
2014-01-16,86.050003
2014-01-17,85.849998
2014-01-20,85.75
2014-01-21,85.75
2014-01-22,86
2014-01-23,85.150002
2014-01-24,84.400002
2014-01-27,82.099998
2014-01-28,81.900002
2014-01-29,81.949997
2014-01-30,80.949997
2014-02-04,79.150002
2014-02-05,78.650002
2014-02-06,78.75
2014-02-07,79.300003
2014-02-10,79.199997
2014-02-11,79.699997
2014-02-12,81
2014-02-13,81.349998
2014-02-14,82.099998
2014-02-17,82.699997
2014-02-18,83.349998
2014-02-19,84.849998
2014-02-20,83.449997
2014-02-21,84.349998
2014-02-24,83.900002
2014-02-25,81.650002
2014-02-26,81.150002
2014-02-27,81.900002
2014-02-28,82.25
2014-03-03,81.050003
2014-03-04,81.5
2014-03-05,81.400002
2014-03-06,81.449997
2014-03-07,81.300003
2014-03-10,80.449997
2014-03-11,80.349998
2014-03-12,78.599998
2014-03-13,78
2014-03-14,77.699997
2014-03-17,77.5
2014-03-18,77.150002
2014-03-19,76.800003
2014-03-20,75.949997
2014-03-21,76.550003
2014-03-24,77.650002
2014-03-25,77.800003
2014-03-26,78.25
2014-03-27,78.25
2014-03-28,78.550003
2014-03-31,78.550003
2014-04-01,78.75
2014-04-02,79.150002
2014-04-03,79.050003
2014-04-04,79.150002
2014-04-07,78.5
2014-04-08,78.699997
2014-04-09,79.599998
2014-04-10,80.800003
2014-04-11,80.800003
2014-04-14,80.349998
2014-04-15,79.849998
2014-04-16,80.349998
2014-04-17,80.25
2014-04-22,80.550003
2014-04-23,80
2014-04-24,79.900002
2014-04-25,78.75
2014-04-28,78.699997
2014-04-29,79.599998
2014-04-30,78.650002
2014-05-02,79.099998
2014-05-05,78.25
2014-05-07,78.400002
2014-05-08,78.25
2014-05-09,77.900002
2014-05-12,78.849998
2014-05-13,79.150002
2014-05-14,80.099998
2014-05-15,80.550003
2014-05-16,81.349998
2014-05-19,82
2014-05-20,82.449997
2014-05-21,80.800003
2014-05-22,80.699997
2014-05-23,80.599998
2014-05-26,80.900002
2014-05-27,81.300003
2014-05-28,81.449997
2014-05-29,81.599998
2014-05-30,81.75
2014-06-03,81.5
2014-06-04,81.199997
2014-06-05,80.849998
2014-06-06,81.150002
2014-06-09,81.449997
2014-06-10,81.699997
2014-06-11,80.900002
2014-06-12,81.150002
2014-06-13,81.349998
2014-06-16,81.150002
2014-06-17,80.800003
2014-06-18,80.900002
2014-06-19,80.900002
2014-06-20,80.800003
2014-06-23,79.800003
2014-06-24,79.949997
2014-06-25,79.650002
2014-06-26,79.699997
2014-06-27,79.050003
2014-06-30,78.599998
2014-07-02,80
2014-07-03,80.199997
2014-07-04,80.400002
2014-07-07,80.349998
2014-07-08,79.949997
2014-07-09,79
2014-07-10,78.900002
2014-07-11,78.599998
2014-07-14,79.150002
2014-07-15,79.25
2014-07-16,79.599998
2014-07-17,79.800003
2014-07-18,79.349998
2014-07-21,79.099998
2014-07-22,80.099998
2014-07-23,80.099998
2014-07-24,80.75
2014-07-25,81.699997
2014-07-28,82.25
2014-07-29,83.199997
2014-07-30,83.599998
2014-07-31,83.5
2014-08-01,82.75
2014-08-04,82.050003
2014-08-05,83.550003
2014-08-06,83.300003
2014-08-07,82.400002
2014-08-08,81.949997
2014-08-11,82.199997
2014-08-12,81.849998
2014-08-13,82.599998
2014-08-14,82.849998
2014-08-15,83.900002
2014-08-18,83.5
2014-08-19,83.75
2014-08-20,82.800003
2014-08-21,82.449997
2014-08-22,83.199997
2014-08-25,83.699997
2014-08-26,83.400002
2014-08-27,82.849998
2014-08-28,83.199997
2014-08-29,83.650002
2014-09-01,83.599998
2014-09-02,83.199997
2014-09-03,83.650002
2014-09-04,83.300003
2014-09-05,83.599998
